,Цена,Год,Километраж,Количество дверей,Количество мест,Длина,Ширина,Высота,Максимальная скорость,Разгон до 100,Лошадиные силы,Обороты в минуту,Город_ekaterinburg,Город_moskva,Город_novosibirsk,Город_rostov-na-donu,Город_sankt-peterburg,Город_vladivostok,Класс автомобиля_B,Класс автомобиля_C,Класс автомобиля_D,Класс автомобиля_E,Класс автомобиля_F,Класс автомобиля_J,Класс автомобиля_M,Коробка передач_Автомат,Коробка передач_Вариатор,Коробка передач_Механика,Коробка передач_Робот,Тип привода_задний,Тип привода_передний,Тип привода_полный,Тип двигателя_Электро,Тип двигателя_бензиновый,Тип двигателя_гибридный,Тип двигателя_дизельный
846,6430000.0,2024.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
847,6690000.0,2023.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
849,1150000.0,2015.0,30000.0,5.0,5.0,4405.0,1800.0,1627.0,170.0,13.9,110.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
850,3110000.0,2023.0,1000.0,5.0,5.0,4670.0,1900.0,1705.0,190.0,9.7,174.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
851,1720000.0,2023.0,35000.0,5.0,5.0,4318.0,1831.0,1662.0,175.0,13.9,113.0,6150.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
854,4690000.0,2023.0,1000.0,5.0,7.0,4980.0,1950.0,1780.0,193.128,5.411006711409377,231.0,5250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
855,880000.0,2015.0,126000.0,5.0,5.0,4541.0,1833.0,1700.0,170.0,12.0,139.0,5900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
856,1700000.0,2019.0,41000.0,5.0,5.0,4318.0,1831.0,1662.0,174.0,14.0,122.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
857,2220000.0,2022.0,19000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
858,1910000.0,2022.0,25000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
859,1990000.0,2023.0,14000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
860,2090000.0,2020.0,31000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
861,8500000.0,2024.0,1000.0,5.0,6.0,5218.0,1998.0,1800.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
862,3910000.0,2024.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409377,226.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
863,4270000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
864,4190000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
865,7580000.0,2023.0,1000.0,5.0,6.0,5080.0,1995.0,1800.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
866,3940000.0,2024.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
867,2420000.0,2023.0,1000.0,4.0,5.0,4710.0,1795.0,1455.0,210.0,7.1,181.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
868,3970000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
869,7020000.0,2023.0,29000.0,5.0,6.0,5218.0,1998.0,1800.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
870,2090000.0,2022.0,40000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
871,2530000.0,2023.0,3000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
872,630000.0,2012.0,187000.0,4.0,5.0,4635.0,1789.0,1470.0,180.0,12.8,126.0,6200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
873,3980000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
874,2100000.0,2022.0,23000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
875,6990000.0,2023.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
876,2290000.0,2022.0,7000.0,5.0,5.0,4400.0,1830.0,1588.0,195.0,9.9,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
877,2590000.0,2022.0,15000.0,5.0,5.0,4691.0,1866.0,1660.0,180.0,9.0,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
878,7480000.0,2024.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
879,4070000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
880,4070000.0,2024.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,190.0,7.9,245.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
881,1990000.0,2022.0,24000.0,5.0,5.0,4330.0,1825.0,1660.0,180.0,11.22996845425868,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
883,3930000.0,2023.0,1000.0,5.0,5.0,4775.0,1920.0,1671.0,200.0,7.6,249.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
884,8640000.0,2024.0,1000.0,5.0,6.0,5218.0,1998.0,1800.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
885,3080000.0,2023.0,1000.0,5.0,5.0,4535.0,1870.0,1565.0,205.0,10.17848383500561,188.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
888,4520000.0,2024.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
889,4350000.0,2023.0,1000.0,5.0,5.0,4775.0,1920.0,1671.0,200.0,8.390163934426234,249.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
890,3000000.0,2023.0,1000.0,5.0,5.0,4380.0,1810.0,1615.0,200.0,7.6,172.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
891,2500000.0,2022.0,72000.0,5.0,5.0,4544.0,1831.0,1713.0,188.03164556962028,10.178483835005608,177.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
893,1990000.0,2021.0,49000.0,5.0,5.0,4472.0,1841.0,1574.0,185.0,9.8,150.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
894,1890000.0,2021.0,74000.0,5.0,7.0,4700.0,1860.0,1705.0,190.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
895,7520000.0,2023.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
896,4280000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
897,2180000.0,2023.0,18000.0,5.0,5.0,4472.0,1841.0,1574.0,185.0,9.8,143.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
899,4780000.0,2024.0,1000.0,5.0,5.0,4450.0,1836.0,1572.0,190.0,3.7,428.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
902,8580000.0,2024.0,1000.0,5.0,7.0,5315.0,1985.0,1820.0,203.0,5.9,422.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
904,4000000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
905,380000.0,2007.0,153000.0,5.0,5.0,4285.0,1765.0,1715.0,175.0,10.5,129.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
906,2950000.0,2023.0,1000.0,5.0,5.0,4380.0,1810.0,1615.0,200.0,7.6,172.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
907,2270000.0,2023.0,24000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
908,3000000.0,2022.0,26000.0,5.0,5.0,4780.0,1885.0,1730.0,200.0,9.0,197.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
910,2130000.0,2022.0,28000.0,5.0,5.0,4605.0,1890.0,1700.0,180.0,10.178483835005608,174.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
911,4010000.0,2023.0,1000.0,5.0,5.0,4450.0,1836.0,1572.0,185.0,5.8,272.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
912,1960000.0,2021.0,71000.0,5.0,5.0,4615.0,1846.0,1655.0,180.0,9.0,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
913,1900000.0,2023.0,1000.0,4.0,5.0,4670.0,1825.0,1483.0,210.0,10.178483835005606,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
915,1890000.0,2018.0,41000.0,5.0,5.0,4519.0,1831.0,1694.0,185.0,13.1,149.0,5300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
916,1970000.0,2020.0,52000.0,5.0,5.0,4640.0,1850.0,1705.0,180.0,8.390163934426234,150.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
918,5540000.0,2023.0,3000.0,5.0,5.0,4900.0,1925.0,1655.0,200.0,5.8,340.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
919,3560000.0,2023.0,1000.0,5.0,5.0,4510.0,1865.0,1650.0,198.0,7.9,181.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
920,2910000.0,2022.0,59000.0,5.0,5.0,4780.0,1885.0,1730.0,185.0,9.8,186.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
921,2750000.0,2022.0,23000.0,5.0,7.0,4722.0,1860.0,1705.0,185.0,8.9,186.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
922,4200000.0,2023.0,1000.0,5.0,5.0,4450.0,1836.0,1572.0,190.0,3.7,428.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
924,4040000.0,2023.0,1000.0,5.0,5.0,4450.0,1836.0,1572.0,190.0,3.7,428.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
925,1540000.0,2017.0,148000.0,5.0,5.0,4690.0,1850.0,1727.0,180.0,12.6,140.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
927,2480000.0,2023.0,31000.0,5.0,5.0,4691.0,1866.0,1660.0,195.0,10.178483835005608,190.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
928,2580000.0,2022.0,36000.0,5.0,5.0,4691.0,1866.0,1690.0,195.0,9.0,190.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
929,2480000.0,2023.0,5000.0,5.0,5.0,4380.0,1810.0,1615.0,200.0,7.6,172.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
932,2320000.0,2022.0,14000.0,4.0,5.0,4945.0,1845.0,1470.0,220.0,8.0,197.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
933,5820000.0,2024.0,1000.0,5.0,7.0,5212.0,1893.0,1823.0,200.0,9.8,231.0,5250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
934,1890000.0,2020.0,94000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
935,2040000.0,2021.0,152000.0,5.0,7.0,4722.0,1860.0,1705.0,185.0,8.9,186.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
936,1820000.0,2022.0,34000.0,5.0,5.0,4318.0,1831.0,1662.0,190.0,9.7,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
937,6390000.0,2023.0,1000.0,5.0,7.0,5212.0,1893.0,1823.0,180.0,7.648275862068967,190.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
938,4790000.0,2023.0,1000.0,5.0,5.0,4450.0,1836.0,1572.0,190.0,3.7,428.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
942,6660000.0,2024.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
944,1220000.0,2014.0,68000.0,5.0,5.0,4506.0,1841.0,1740.0,175.0,12.8,139.0,5750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
945,2810000.0,2023.0,1000.0,5.0,5.0,4400.0,1830.0,1588.0,195.0,9.9,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
946,1720000.0,2022.0,27000.0,5.0,5.0,4318.0,1831.0,1662.0,175.0,13.9,113.0,6150.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
947,1530000.0,2021.0,60000.0,5.0,5.0,4318.0,1831.0,1662.0,175.0,13.9,113.0,6150.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
948,4310000.0,2023.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
950,1650000.0,2018.0,55000.0,5.0,5.0,4506.0,1841.0,1740.0,188.03164556962028,10.178483835005606,136.0,5750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
951,780000.0,2007.0,188000.0,5.0,5.0,4620.0,1800.0,1775.0,170.0,11.0,128.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
952,1950000.0,2020.0,75000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
953,7200000.0,2023.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
954,2760000.0,2024.0,1000.0,5.0,5.0,4472.0,1874.0,1581.0,185.0,9.8,143.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
955,2020000.0,2022.0,49000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
956,4340000.0,2024.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
